Temperature,Humidity,Wind Speed,Precipitation (%),Atmospheric Pressure,UV Index,Visibility (km),Season_Spring,Season_Summer,Season_Winter,Cloud Cover_cloudy,Cloud Cover_overcast,Cloud Cover_partly cloudy
-10.0,88,9.5,97.0,999.84,0,2.5,False,False,True,False,False,True
29.0,56,6.5,4.0,1026.53,7,7.0,False,True,False,False,False,False
20.0,64,5.0,64.0,1013.05,1,2.5,False,False,True,False,False,True
29.0,65,1.0,5.0,1014.66,5,8.5,False,True,False,False,False,False
17.0,70,8.5,95.0,999.34,2,4.5,False,False,True,False,True,False
10.0,64,14.0,18.0,1011.96,1,8.5,True,False,False,False,True,False
26.0,77,15.5,69.0,1003.71,3,2.5,True,False,False,False,False,True
29.0,91,13.5,65.0,1018.6,1,1.5,False,False,False,False,False,True
33.0,67,2.5,15.0,1012.0,6,6.0,False,False,False,False,False,False
-2.0,90,16.0,68.0,992.52,0,2.0,False,False,True,False,True,False
26.0,99,19.5,89.0,996.13,3,2.5,False,True,False,False,True,False
15.0,61,7.0,40.0,1003.17,2,7.0,False,False,True,False,False,True
57.0,82,21.0,91.0,1019.11,12,2.0,True,False,False,False,False,True
13.0,62,14.0,13.0,1003.74,1,9.0,False,False,False,False,True,False
33.0,42,4.0,8.0,1021.96,5,9.0,True,False,False,False,False,True
1.0,74,2.5,89.0,993.98,0,3.5,False,False,True,False,False,True
25.0,50,2.5,16.0,1024.54,10,6.5,False,False,False,False,False,True
15.0,62,12.0,10.0,1019.54,4,8.5,False,False,False,False,True,False
31.0,60,8.5,30.0,1001.67,2,6.5,False,True,False,False,False,True
15.0,88,15.0,82.0,995.66,3,2.5,False,True,False,False,True,False
26.0,40,9.0,8.0,1016.2,9,8.5,False,False,True,False,False,False
43.0,33,9.0,69.0,930.93,10,14.5,False,False,True,False,True,False
42.0,30,4.5,5.0,1024.8,10,10.0,False,True,False,False,False,True
-5.0,61,8.5,71.0,987.2,0,2.0,False,False,True,False,True,False
28.0,72,10.0,22.0,1003.85,4,8.0,False,False,True,False,False,True
-8.0,96,15.5,52.0,991.54,0,4.5,False,False,True,False,True,False
3.0,82,1.5,86.0,991.81,0,3.5,False,False,True,False,True,False
3.0,81,7.0,76.0,995.79,1,2.5,False,False,True,False,True,False
-5.0,68,9.5,83.0,991.85,0,3.0,False,False,True,False,True,False
-9.0,91,4.0,56.0,998.74,1,2.5,False,False,True,False,True,False
31.0,69,6.0,25.0,998.99,7,7.0,False,False,False,False,False,True
77.0,73,15.5,104.0,1021.88,4,7.0,False,False,False,False,False,False
25.0,48,6.5,15.0,1012.31,6,10.0,False,False,True,False,False,False
102.0,99,2.0,76.0,1012.16,0,8.0,False,False,True,False,False,False
25.0,61,7.0,11.0,1003.57,2,7.0,False,False,False,False,True,False
72.0,88,12.0,83.0,1015.17,13,5.5,False,False,True,False,False,False
5.0,84,5.5,99.0,993.11,0,1.0,False,False,True,False,True,False
16.0,67,7.0,26.0,1019.26,2,6.0,False,True,False,False,True,False
32.0,97,19.0,77.0,994.82,1,1.0,False,True,False,False,False,True
31.0,95,16.0,62.0,1017.8,1,1.5,True,False,False,False,False,True
31.0,22,8.0,11.0,1020.35,11,6.5,False,False,True,False,False,False
2.0,65,1.5,54.0,998.64,1,3.5,False,False,True,False,False,True
-7.0,87,1.0,93.0,998.62,1,4.5,False,False,True,False,False,True
33.0,40,8.5,15.0,1021.45,10,7.0,True,False,False,False,False,True
20.0,57,11.5,29.0,1014.14,1,7.5,True,False,False,False,True,False
4.0,62,4.5,95.0,872.6,2,10.0,True,False,False,False,True,False
20.0,40,10.0,11.0,1028.64,9,10.0,True,False,False,False,False,False
-9.0,69,1.5,79.0,999.75,1,4.5,False,False,True,False,False,True
26.0,74,14.5,46.0,1011.1,1,5.5,False,True,False,False,False,True
-17.0,97,3.0,85.0,989.42,1,0.5,False,False,True,False,True,False
30.0,32,3.0,3.0,1012.93,11,9.5,False,False,True,False,False,False
28.0,73,10.5,36.0,1005.2,2,8.0,True,False,False,False,True,False
-9.0,69,3.0,90.0,986.24,0,1.5,False,False,True,False,True,False
31.0,71,17.0,57.0,1002.76,1,2.0,False,False,False,False,True,False
22.0,61,10.5,33.0,1006.49,3,6.0,False,True,False,False,False,True
12.0,82,9.5,51.0,1011.51,3,4.5,False,False,False,False,False,True
24.0,71,15.0,72.0,1006.3,1,3.0,False,True,False,False,True,False
39.0,28,9.5,0.0,1015.22,9,9.0,False,False,True,False,False,True
22.0,62,13.5,71.0,1018.8,2,3.5,False,False,False,False,True,False
17.0,60,9.5,99.0,995.16,0,2.5,False,False,True,False,False,True
14.0,76,28.5,107.0,1018.21,6,5.0,False,False,False,False,True,False
22.0,69,11.5,26.0,1000.43,4,6.5,False,True,False,False,True,False
67.0,90,21.0,95.0,1013.26,12,10.0,False,True,False,False,False,False
25.0,68,4.0,24.0,1006.03,2,7.5,True,False,False,False,True,False
12.0,70,2.5,43.0,1016.35,2,6.5,False,False,False,False,False,True
11.0,78,2.0,21.0,1008.58,2,7.0,True,False,False,False,True,False
28.0,67,10.0,42.0,1011.76,2,5.0,False,False,False,False,False,True
-8.0,85,15.0,86.0,985.82,1,1.5,False,False,True,False,False,True
27.0,62,8.0,13.0,1017.63,2,9.0,False,False,True,False,False,True
31.0,56,10.5,17.0,1016.34,4,8.5,True,False,False,False,True,False
13.0,84,23.5,90.0,1000.1,13,5.0,False,True,False,False,True,False
38.0,33,4.5,3.0,1018.11,10,5.5,True,False,False,False,False,True
13.0,89,8.0,75.0,992.43,1,2.5,False,False,True,False,False,True
23.0,57,9.0,4.0,1027.74,9,8.0,False,True,False,False,False,False
-4.0,84,11.0,59.0,993.75,1,3.0,False,False,True,False,True,False
40.0,66,3.5,13.0,1018.7,11,6.5,False,True,False,False,False,False
33.0,31,6.5,18.0,1022.53,7,8.5,False,True,False,False,False,False
52.0,80,2.0,75.0,1005.23,11,4.0,True,False,False,False,True,False
47.0,71,21.0,82.0,1009.99,3,4.0,False,False,True,False,True,False
13.0,56,10.0,47.0,1014.29,4,5.5,True,False,False,False,False,True
-7.0,94,10.5,55.0,994.09,0,2.0,False,False,True,False,False,True
32.0,61,1.0,14.0,1014.11,1,8.5,False,False,True,False,False,True
-6.0,68,6.5,78.0,995.84,0,1.5,False,False,True,False,True,False
23.0,64,3.0,35.0,1007.27,1,5.5,False,False,True,False,False,True
-7.0,93,10.5,62.0,985.6,1,2.0,False,False,True,False,True,False
35.0,97,18.5,96.0,1014.0,9,9.5,False,False,False,False,False,True
10.0,85,15.5,93.0,1008.89,1,3.5,True,False,False,False,False,True
10.0,75,6.5,90.0,995.21,3,3.0,True,False,False,False,False,True
35.0,107,3.0,74.0,1018.52,7,5.5,False,True,False,False,False,True
40.0,46,2.5,3.0,1020.05,6,5.5,False,True,False,False,False,False
33.0,69,1.5,19.0,1009.03,3,7.5,False,False,False,False,False,True
20.0,77,8.5,90.0,1001.13,2,2.5,True,False,False,False,True,False
-4.0,92,13.0,74.0,995.0,0,4.0,False,False,True,False,True,False
14.0,88,6.5,60.0,1016.66,0,3.0,False,False,False,False,True,False
-6.0,98,13.0,91.0,991.62,0,3.0,False,False,True,False,False,True
27.0,88,16.0,83.0,1000.97,5,8.0,False,True,False,False,True,False
-6.0,38,8.5,58.0,1075.61,13,10.0,False,False,True,False,False,True
35.0,55,9.0,7.0,1027.91,5,9.5,True,False,False,False,False,False
32.0,71,7.5,23.0,1017.74,2,7.0,False,True,False,False,True,False
12.0,54,4.5,19.0,1005.27,4,8.5,False,False,True,False,False,True
20.0,88,17.0,62.0,1004.58,2,1.0,False,False,True,False,True,False
-9.0,89,8.0,65.0,992.01,1,2.0,False,False,True,False,True,False
4.0,107,1.0,102.0,982.87,3,2.5,False,False,True,False,True,False
0.0,63,18.0,54.0,986.52,0,4.0,False,False,True,False,True,False
4.0,65,4.0,51.0,993.16,1,1.5,False,False,True,False,False,True
32.0,58,3.5,4.0,1017.64,8,6.0,False,False,False,False,False,True
20.0,55,7.5,28.0,1017.15,2,7.5,False,False,True,False,True,False
20.0,50,15.0,19.0,1015.34,3,5.5,False,False,False,False,True,False
12.0,74,6.5,76.0,1009.38,3,5.0,False,False,True,False,True,False
-6.0,49,13.5,49.0,1161.34,11,13.0,False,True,False,False,False,True
32.0,31,3.5,9.0,1026.58,8,9.0,False,False,False,False,False,True
11.0,63,7.0,13.0,1009.2,4,8.0,False,False,True,False,True,False
25.0,90,15.0,93.0,1028.41,12,4.5,False,False,False,False,False,False
56.0,83,42.5,79.0,1010.23,3,3.5,False,False,True,False,False,True
29.0,89,12.0,61.0,1000.36,1,4.5,False,False,True,False,True,False
29.0,66,9.5,27.0,1002.75,2,6.5,False,False,True,False,True,False
-4.0,74,7.5,59.0,987.97,1,4.0,False,False,True,False,True,False
-5.0,63,15.0,44.0,948.41,3,1.5,False,False,False,False,True,False
28.0,63,17.0,78.0,1015.86,0,4.5,False,True,False,False,False,True
34.0,66,3.5,12.0,1010.56,6,5.5,True,False,False,False,False,False
32.0,75,5.5,43.0,1014.56,4,7.5,False,False,False,False,True,False
36.0,51,8.5,18.0,1021.45,9,9.5,False,True,False,False,False,False
0.0,60,14.0,98.0,988.07,1,1.5,False,False,True,False,True,False
27.0,98,3.0,107.0,1002.98,5,4.0,False,True,False,False,False,True
3.0,70,2.0,68.0,1159.16,12,15.5,False,False,False,True,False,False
-1.0,86,0.0,51.0,989.56,1,4.0,False,False,True,False,True,False
-1.0,78,13.0,83.0,995.04,0,3.0,False,False,True,False,True,False
41.0,63,6.5,18.0,1022.65,9,8.5,True,False,False,False,False,True
-2.0,95,13.0,99.0,998.75,1,4.0,False,False,True,False,True,False
4.0,81,9.5,64.0,986.27,1,3.5,False,False,True,False,True,False
-5.0,74,10.0,40.0,894.79,3,18.0,False,False,False,False,False,True
28.0,91,11.5,96.0,1016.87,14,2.5,False,True,False,False,False,False
22.0,53,3.0,16.0,1023.32,6,7.5,False,False,True,False,False,True
34.0,20,4.5,36.0,966.37,6,16.0,False,True,False,True,False,False
-8.0,78,10.0,93.0,998.63,1,1.5,False,False,True,False,True,False
34.0,63,5.0,71.0,1004.06,3,3.5,False,False,False,False,True,False
34.0,44,10.0,7.0,1029.04,6,6.0,False,False,False,False,False,False
18.0,77,15.5,64.0,1015.8,2,2.0,False,True,False,False,True,False
21.0,64,7.5,6.0,1024.45,10,5.5,False,True,False,False,False,False
33.0,47,0.5,6.0,1019.45,5,8.5,False,False,False,False,False,False
33.0,72,11.0,53.0,997.11,2,3.0,False,False,False,False,False,True
39.0,56,3.0,95.0,1091.51,3,15.5,False,False,False,False,True,False
11.0,74,8.0,74.0,1003.32,12,10.0,False,True,False,False,False,True
23.0,46,6.0,18.0,1012.17,10,6.5,False,True,False,False,False,True
-1.0,85,7.0,84.0,991.8,0,4.0,False,False,True,False,True,False
29.0,60,7.5,99.0,1013.75,2,2.0,True,False,False,False,False,True
-6.0,60,3.0,97.0,984.98,0,1.5,False,False,True,False,False,True
-8.0,71,7.5,70.0,993.57,0,4.0,False,False,True,False,True,False
26.0,37,5.0,15.0,1028.45,7,6.5,True,False,False,False,False,True
24.0,51,10.5,37.0,1009.55,4,8.0,False,False,False,False,False,True
1.0,70,18.5,89.0,982.84,1,2.5,False,False,True,False,True,False
12.0,73,13.5,33.0,1005.12,3,6.5,True,False,False,False,False,True
49.0,79,13.0,77.0,973.61,5,5.0,False,False,True,False,True,False
23.0,60,6.0,1.0,1023.51,5,7.0,False,False,False,False,False,False
10.0,84,16.0,54.0,1015.2,2,1.5,False,False,False,False,True,False
2.0,75,11.0,50.0,998.64,1,4.5,False,False,True,False,True,False
-9.0,74,10.0,82.0,987.04,1,3.0,False,False,True,False,True,False
16.0,80,9.0,85.0,1016.83,6,8.0,True,False,False,False,False,True
31.0,46,6.0,15.0,1016.77,6,8.0,False,True,False,False,False,True
11.0,59,8.5,15.0,1011.92,2,7.5,False,False,True,False,True,False
29.0,51,12.5,41.0,1006.49,2,7.0,False,False,False,False,True,False
31.0,81,9.5,75.0,999.13,2,2.0,False,True,False,False,True,False
-5.0,94,5.5,55.0,991.65,0,3.0,False,False,True,False,True,False
43.0,52,10.0,43.0,975.05,7,18.5,False,True,False,True,False,False
32.0,57,8.5,43.0,1002.45,2,7.0,False,True,False,False,False,True
23.0,42,1.5,12.0,1016.83,5,10.0,False,False,True,False,False,False
16.0,71,15.0,43.0,1007.61,2,5.5,True,False,False,False,False,True
44.0,26,4.0,6.0,1021.7,11,5.5,False,True,False,False,False,False
22.0,32,6.5,12.0,1022.61,8,6.0,False,False,False,False,False,False
33.0,58,8.0,3.0,1021.04,10,8.0,True,False,False,False,False,True
30.0,80,10.0,73.0,997.7,1,2.5,True,False,False,False,True,False
21.0,68,17.5,64.0,1002.0,1,3.0,True,False,False,False,False,True
26.0,87,16.0,95.0,990.11,2,3.5,False,True,False,False,True,False
29.0,54,9.0,1.0,1016.32,6,8.0,False,True,False,False,False,False
27.0,60,8.0,92.0,991.3,2,2.0,False,False,False,False,True,False
-6.0,70,9.0,71.0,982.11,1,1.5,False,False,True,False,True,False
39.0,59,1.0,41.0,1099.43,2,10.5,False,False,False,True,False,False
-1.0,74,16.5,71.0,998.2,0,3.5,False,False,True,False,True,False
21.0,54,11.5,16.0,1010.3,3,8.0,False,False,True,False,False,True
10.0,93,16.5,67.0,1010.59,0,5.0,False,False,False,False,True,False
23.0,78,19.5,80.0,992.2,1,4.5,True,False,False,False,True,False
37.0,40,2.0,13.0,1018.46,5,10.0,True,False,False,False,False,True
28.0,22,8.5,12.0,1022.09,10,6.5,False,False,False,False,False,True
25.0,47,4.0,1.0,1013.16,6,5.5,False,False,True,False,False,False
45.0,107,13.5,75.0,1019.47,1,5.5,False,False,False,False,True,False
-6.0,90,20.0,95.0,989.07,1,5.0,False,False,True,False,True,False
25.0,31,4.5,13.0,1026.43,5,9.5,False,False,True,False,False,False
24.0,99,17.5,83.0,1007.02,7,1.0,True,False,False,False,False,True
11.0,36,2.0,71.0,894.31,14,11.0,False,False,False,True,False,False
39.0,102,13.5,74.0,1021.18,13,10.5,False,True,False,False,False,False
21.0,88,11.0,81.0,1005.55,3,4.5,True,False,False,False,False,True
32.0,48,4.0,7.0,1021.88,6,10.0,False,False,False,False,False,False
29.0,58,7.5,13.0,1009.57,2,8.5,False,False,False,False,False,True
-4.0,96,17.0,72.0,991.82,0,2.0,False,False,True,False,False,True
14.0,96,10.5,75.0,1004.21,2,1.0,False,False,True,False,False,True
22.0,46,2.0,12.0,1019.55,6,9.5,False,False,True,False,False,True
23.0,67,9.0,17.0,1013.33,9,7.5,False,True,False,False,False,False
-5.0,69,12.5,83.0,981.49,1,3.0,False,False,True,False,True,False
28.0,70,13.0,22.0,1016.73,3,7.0,False,False,False,False,True,False
10.0,62,0.5,11.0,1003.14,1,9.0,False,False,True,False,False,True
28.0,97,10.0,59.0,1005.44,2,2.5,False,False,True,False,False,True
-20.0,89,12.5,106.0,990.89,5,1.0,False,False,True,False,True,False
12.0,70,5.5,95.0,998.41,0,1.5,False,False,False,False,True,False
4.0,91,1.5,97.0,986.56,0,4.5,False,False,True,False,True,False
34.0,70,13.5,93.0,990.02,1,3.0,False,False,True,False,False,True
-8.0,61,18.5,79.0,987.44,0,1.5,False,False,True,False,True,False
23.0,62,5.0,18.0,1016.46,8,6.5,False,False,True,False,False,False
43.0,50,3.0,13.0,1014.67,6,6.5,False,False,False,False,False,True
-7.0,81,7.5,87.0,994.95,0,2.5,False,False,True,False,True,False
14.0,82,18.0,83.0,993.21,10,2.0,False,False,False,False,True,False
25.0,92,31.0,90.0,1017.26,6,0.5,False,False,False,False,True,False
4.0,69,8.5,75.0,998.4,0,4.0,False,False,True,False,True,False
28.0,78,19.5,73.0,1000.12,3,3.5,False,True,False,False,False,True
19.0,69,11.0,86.0,1013.98,1,1.5,False,True,False,False,True,False
24.0,73,7.5,82.0,1015.08,3,4.0,False,False,False,False,True,False
44.0,34,1.5,18.0,1016.96,7,6.5,True,False,False,False,False,False
20.0,73,11.0,43.0,1005.72,1,8.5,False,True,False,False,True,False
-2.0,87,9.5,85.0,990.74,0,2.0,False,False,True,False,True,False
17.0,94,18.0,92.0,994.77,2,2.5,False,False,False,False,True,False
4.0,70,5.0,50.0,987.13,12,15.0,True,False,False,False,False,True
17.0,78,10.5,71.0,992.32,2,3.5,False,False,True,False,True,False
17.0,51,13.5,38.0,1016.7,3,6.0,True,False,False,False,False,True
-1.0,78,12.5,89.0,981.15,1,2.0,False,False,True,False,True,False
34.0,49,8.5,2.0,1020.99,9,6.0,False,False,True,False,False,False
30.0,65,12.5,88.0,996.55,1,3.5,False,False,False,False,True,False
-15.0,79,14.5,28.0,1181.13,11,0.5,True,False,False,False,True,False
41.0,25,4.5,2.0,1014.63,6,7.0,True,False,False,False,False,True
-7.0,70,4.5,79.0,998.55,1,2.5,False,False,True,False,True,False
31.0,65,7.0,82.0,995.05,0,2.0,False,True,False,False,False,True
-3.0,86,3.0,82.0,996.59,1,4.0,False,False,True,False,True,False
46.0,47,2.5,29.0,1183.59,10,9.0,False,False,False,False,True,False
26.0,79,0.5,28.0,1012.98,1,7.5,False,False,False,False,True,False
-1.0,91,5.5,74.0,991.36,0,4.0,False,False,True,False,False,True
-10.0,90,10.0,66.0,988.58,1,4.0,False,False,True,False,True,False
77.0,79,12.5,80.0,1015.95,3,5.5,True,False,False,False,False,False
26.0,66,8.5,18.0,1003.82,2,6.0,False,False,True,False,False,True
-5.0,65,10.5,81.0,992.86,1,5.0,False,False,True,False,True,False
15.0,94,14.5,65.0,1015.79,3,3.5,True,False,False,False,True,False
-9.0,92,6.5,90.0,998.63,1,5.0,False,False,True,False,True,False
16.0,50,9.0,32.0,1000.8,1,7.5,False,False,False,False,False,True
1.0,73,5.5,61.0,989.88,1,4.0,False,False,True,False,True,False
-10.0,64,5.0,87.0,982.59,1,3.0,False,False,True,False,True,False
42.0,45,5.0,11.0,1023.51,11,7.5,True,False,False,False,False,False
20.0,72,36.0,102.0,1001.63,10,3.5,True,False,False,False,False,True
28.0,63,4.5,18.0,1013.83,11,8.5,False,False,False,False,False,True
15.0,89,17.0,52.0,1018.76,3,4.0,True,False,False,False,True,False
20.0,63,7.5,42.0,1005.19,1,8.5,True,False,False,False,False,True
32.0,65,2.5,7.0,1018.37,8,6.0,False,True,False,False,False,True
24.0,91,7.5,95.0,1016.7,7,6.0,True,False,False,False,False,False
-10.0,66,13.0,62.0,999.54,0,4.5,False,False,True,False,True,False
31.0,29,1.5,0.0,1016.41,10,5.0,True,False,False,False,False,False
37.0,79,0.0,35.0,1185.32,10,12.5,True,False,False,False,False,True
-8.0,82,1.5,77.0,998.48,0,3.5,False,False,True,False,True,False
12.0,64,11.5,47.0,1015.12,4,8.0,False,False,True,False,True,False
49.0,60,11.5,23.0,1168.21,7,9.0,True,False,False,False,False,True
23.0,60,8.0,7.0,1026.5,9,7.0,False,False,True,False,False,True
2.0,73,6.0,58.0,985.32,0,2.5,False,False,True,False,True,False
19.0,95,17.5,53.0,1001.25,2,3.0,True,False,False,False,True,False
30.0,107,5.0,70.0,1018.29,7,2.0,False,True,False,False,False,True
26.0,73,0.5,24.0,1006.51,1,5.5,False,False,True,False,False,True
-1.0,96,3.5,76.0,980.9,0,4.0,False,False,True,False,False,True
34.0,38,5.0,13.0,1021.71,10,7.0,False,False,True,False,False,False
24.0,73,9.0,73.0,1003.54,9,6.5,False,False,False,False,False,True
25.0,26,2.0,14.0,1019.62,7,5.5,False,False,True,False,False,False
46.0,31,7.5,84.0,1019.4,6,7.5,False,False,False,False,False,True
24.0,46,5.0,12.0,1027.27,9,8.0,False,False,False,False,False,False
11.0,44,2.5,65.0,966.42,6,4.0,True,False,False,False,True,False
24.0,89,6.5,59.0,995.79,0,4.0,True,False,False,False,True,False
-19.0,77,8.0,20.0,1136.38,0,1.0,False,True,False,False,False,True
3.0,65,16.0,63.0,996.43,1,4.5,False,False,True,False,False,True
28.0,76,9.0,13.0,1010.43,2,8.5,False,True,False,False,False,True
14.0,64,3.0,46.0,1006.65,4,8.5,False,False,True,False,False,True
20.0,78,9.5,56.0,1002.33,1,3.0,False,False,True,False,False,True
29.0,68,7.0,73.0,998.1,0,4.5,False,True,False,False,True,False
11.0,77,5.5,13.0,1006.35,2,5.5,False,True,False,False,False,True
1.0,103,35.5,72.0,984.91,13,3.0,False,False,True,False,True,False
-11.0,87,28.5,79.0,984.69,13,0.5,False,False,True,False,False,True
0.0,64,4.5,52.0,984.59,1,1.0,False,False,True,False,True,False
11.0,84,35.5,86.0,1015.27,8,0.5,False,False,True,False,False,True
42.0,24,3.0,6.0,1012.91,5,7.5,True,False,False,False,False,False
24.0,94,7.0,89.0,1015.73,1,4.0,False,False,True,False,False,True
10.0,63,6.5,19.0,1007.34,1,5.5,False,False,True,False,True,False
36.0,58,0.5,13.0,1029.78,7,7.0,True,False,False,False,False,False
-5.0,79,9.5,72.0,990.42,1,2.5,False,False,True,False,True,False
2.0,97,14.0,54.0,995.01,0,1.5,False,False,True,False,True,False
2.0,93,1.5,109.0,980.1,2,5.0,False,False,True,False,True,False
0.0,72,14.5,85.0,985.71,14,4.5,False,False,True,False,True,False
44.0,58,3.5,99.0,994.28,0,18.5,False,False,True,False,False,True
29.0,48,7.0,18.0,1019.97,5,10.0,True,False,False,False,False,False
13.0,75,18.0,61.0,1017.78,0,4.5,False,False,False,False,True,False
20.0,76,5.0,13.0,1008.62,2,6.5,False,False,False,False,False,True
-19.0,35,14.5,54.0,962.88,6,0.5,False,False,True,False,True,False
70.0,94,36.0,94.0,1004.12,6,0.5,False,False,True,False,True,False
30.0,75,7.5,65.0,992.54,0,1.5,False,False,False,False,True,False
20.0,80,6.0,74.0,999.38,1,4.5,False,False,True,False,True,False
28.0,67,0.5,17.0,1026.75,9,9.0,False,True,False,False,False,False
3.0,91,3.5,52.0,994.38,0,4.0,False,False,True,False,False,True
-7.0,79,13.0,86.0,989.76,0,1.5,False,False,True,False,True,False
20.0,55,6.5,42.0,1006.69,1,8.5,True,False,False,False,True,False
31.0,70,19.5,88.0,1017.88,6,5.5,False,False,True,False,True,False
16.0,68,4.5,15.0,1002.03,2,6.5,False,False,True,False,False,True
13.0,69,8.0,85.0,994.41,1,5.0,True,False,False,False,True,False
